rev_id	original	corrected	errorCode	idx	teifile	Main_category	Subcategory
16-203	á góðum	að	wrong-prep	203-1	texti025.xml	grammar	prep
16-203	á góðum	að	collocation	203-1	texti025.xml	vocabulary	collocation
16-203	á góðum	að	extra-word	203-2	texti025.xml	vocabulary	insertion
16-204	hvarð	um hvað	missing-prep	204-1	texti025.xml	grammar	prep
16-204	hvarð	um hvað	extra-letter	204-2	texti025.xml	orthography	typo
16-204	hvarð	um hvað	nonword	204-2	texti025.xml	orthography	nonword
16-205	Eftir smá tíma fannst	Þegar	wording	205-1	texti025.xml	style	wording
16-206	þá	fannst	dep	205-1	texti025.xml	other	miscellaneous
16-207	farið að halda	haldið	wording	NA	texti025.xml	style	wording
16-208	NA	að	missing-inf-part	NA	texti025.xml	grammar	syntax
16-209	sig áfram með	mismunandi	extra-words	209-1	texti025.xml	vocabulary	insertion
16-209	sig áfram með	mismunandi	extra-prep	209-2	texti025.xml	grammar	prep
16-209	sig áfram með	mismunandi	wording	209-3	texti025.xml	style	wording
16-210	sem er hægt að breyta	NA	dep	209-3	texti025.xml	other	miscellaneous
16-211	, Náði ekki	. Ekki náðist að	comma4period	211-1	texti025.xml	orthography	punctuation
16-211	, Náði ekki	. Ekki náðist að	syntax-other	211-2	texti025.xml	grammar	syntax
16-211	, Náði ekki	. Ekki náðist að	verb-inflection	211-3	texti025.xml	grammar	inflection
16-211	, Náði ekki	. Ekki náðist að	missing-inf-part	211-4	texti025.xml	grammar	syntax
16-212	réttan	rétt	agreement-pred	NA	texti025.xml	grammar	agreement
16-213	koma	kom	agreement	NA	texti025.xml	grammar	agreement
16-214	launchpadar til geta búa til forrit	með Launchpad-forrit	missing-prep	214-1	texti025.xml	grammar	prep
16-214	launchpadar til geta búa til forrit	með Launchpad-forrit	wording	214-2	texti025.xml	style	wording
16-214	launchpadar til geta búa til forrit	með Launchpad-forrit	extra-words	214-3	texti025.xml	vocabulary	insertion
16-215	öndunar	öndun	nominal-inflection	215-1	texti025.xml	grammar	inflection
16-215	öndunar	öndun	case-verb	215-1	texti025.xml	grammar	case
16-216	möglega	mögulega	missing-letter	216-1	texti025.xml	orthography	typo
16-216	möglega	mögulega	nonword	216-1	texti025.xml	orthography	nonword
16-217	er	NA	syntax-other	217-1	texti025.xml	grammar	syntax
16-218	NA	er	dep	217-1	texti025.xml	other	miscellaneous
16-219	kæfusvefn	kæfisvefni	letter-rep	219-1	texti025.xml	orthography	typo
16-219	kæfusvefn	kæfisvefni	nominal-inflection	219-1	texti025.xml	grammar	inflection
16-219	kæfusvefn	kæfisvefni	case-prep	219-1	texti025.xml	grammar	case
16-219	kæfusvefn	kæfisvefni	nonword	219-1	texti025.xml	orthography	nonword
16-220	Möglega	Mögulega	missing-letter	220-1	texti025.xml	orthography	typo
16-220	Möglega	Mögulega	nonword	220-1	texti025.xml	orthography	nonword
16-221	NA	það	missing-sub	NA	texti025.xml	grammar	syntax
16-222	næst	tekst	wording	NA	texti025.xml	style	wording
16-223	NA	fyrir	missing-prep	NA	texti025.xml	grammar	prep
16-224	7.5 2021	7.5.2021	extra-space	NA	texti025.xml	orthography	spacing
16-225	Haldið	Áfram	wording	225-1	texti025.xml	style	wording
16-226	áfram	reynt	dep	225-1	texti025.xml	other	miscellaneous
16-227	reyna	NA	dep	225-1	texti025.xml	other	miscellaneous
16-228	mæligildinn	mæligildi	nn4n	228-1	texti025.xml	orthography	spelling
16-228	mæligildinn	mæligildi	def4ind	228-1	texti025.xml	grammar	definitiveness
16-228	mæligildinn	mæligildi	nonword	228-1	texti025.xml	orthography	nonword
16-229	radarin	radarinn	n4nn	229-1	texti025.xml	orthography	spelling
16-229	radarin	radarinn	nonword	229-1	texti025.xml	orthography	nonword
16-230	til	NA	extra-prep	NA	texti025.xml	grammar	prep
16-231	breyt	breyta	missing-letter	NA	texti025.xml	orthography	typo
16-232	NA	„	missing-quots	232-1	texti025.xml	orthography	punctuation
16-233	NA	“	dep	232-1	texti025.xml	other	miscellaneous
16-234	NA	„	missing-quots	234-1	texti025.xml	orthography	punctuation
16-235	gilfi	“	nonword	235-1	texti025.xml	orthography	nonword
16-235	gilfi	“	dep	234-1	texti025.xml	other	miscellaneous
16-236	NA	„	missing-quots	236-1	texti025.xml	orthography	punctuation
16-237	NA	“ -	dep	236-1	texti025.xml	other	miscellaneous
16-237	NA	“ -	missing-hyphen	237-1	texti025.xml	orthography	spacing
16-238	En mælinginn	Mælingin	extra-conjunction	238-1	texti025.xml	orthography	punctuation
16-238	En mælinginn	Mælingin	period-plus-conjunction	238-1	texti025.xml	orthography	punctuation
16-238	En mælinginn	Mælingin	nn4n	238-2	texti025.xml	orthography	spelling
16-238	En mælinginn	Mælingin	nonword	238-2	texti025.xml	orthography	nonword
16-239	hjartsláttinum breytis	hjartslættinum breyttist þó	letter-rep	239-1	texti025.xml	orthography	typo
16-239	hjartsláttinum breytis	hjartslættinum breyttist þó	nonword	239-1	texti025.xml	orthography	nonword
16-239	hjartsláttinum breytis	hjartslættinum breyttist þó	missing-letter	239-2	texti025.xml	orthography	typo
16-239	hjartsláttinum breytis	hjartslættinum breyttist þó	pres4past	239-2	texti025.xml	grammar	tense
16-239	hjartsláttinum breytis	hjartslættinum breyttist þó	extra-word	239-3	texti025.xml	vocabulary	insertion
16-240	breyting	breytingu	nominal-inflection	240-1	texti025.xml	grammar	inflection
16-240	breyting	breytingu	case-prep	240-1	texti025.xml	grammar	case
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	missing-letter	241-1	texti025.xml	orthography	typo
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	missing-period	241-2	texti025.xml	orthography	punctuation
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	wording	241-3	texti025.xml	style	wording
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	agreement	241-4	texti025.xml	grammar	agreement
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	wording	241-5	texti025.xml	style	wording
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	lower4upper-proper	241-6	texti025.xml	orthography	capitalization
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	foreign-name	241-6	texti025.xml	orthography	foreign
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	missing-hyphen	241-6	texti025.xml	orthography	spacing
16-241	gildnum Síða var athuga í matlab skránum	gildunum . Þá voru Matlab-skrárnar skoðaðar	agreement-pred	241-7	texti025.xml	grammar	agreement
16-242	til reyna	í von um að	missing-inf-part	242-1	texti025.xml	grammar	syntax
16-242	til reyna	í von um að	wording	242-2	texti025.xml	style	wording
16-243	er	væri	ind4sub	243-1	texti025.xml	grammar	mood
16-243	er	væri	pres4past	243-1	texti025.xml	grammar	tense
16-244	var fari að lesa yfir leiðbeingar um	voru lesnar leiðbeiningar fyrir	wording	244-1	texti025.xml	style	wording
16-244	var fari að lesa yfir leiðbeingar um	voru lesnar leiðbeiningar fyrir	missing-letters	244-2	texti025.xml	orthography	typo
16-244	var fari að lesa yfir leiðbeingar um	voru lesnar leiðbeiningar fyrir	nonword	244-2	texti025.xml	orthography	nonword
16-244	var fari að lesa yfir leiðbeingar um	voru lesnar leiðbeiningar fyrir	wrong-prep	244-3	texti025.xml	grammar	prep
16-245	Þar	Þá	wording	NA	texti025.xml	style	wording
16-246	hvað driver þarfa	því hvaða rekil	missing-obj	246-1	texti025.xml	grammar	syntax
16-246	hvað driver þarfa	því hvaða rekil	pro-inflection	246-2	texti025.xml	grammar	inflection
16-246	hvað driver þarfa	því hvaða rekil	fw4ice	246-3	texti025.xml	style	style
16-246	hvað driver þarfa	því hvaða rekil	extra-letter	246-4	texti025.xml	orthography	typo
16-246	hvað driver þarfa	því hvaða rekil	pres4past	246-4	texti025.xml	grammar	tense
16-246	hvað driver þarfa	því hvaða rekil	wording	246-4	texti025.xml	style	wording
16-247	NA	þurfti	dep	246-4	texti025.xml	other	miscellaneous
16-248	forritan launchpad	að forrita Launchpad	missing-conjunction	248-1	texti025.xml	orthography	punctuation
16-248	forritan launchpad	að forrita Launchpad	extra-letter	248-2	texti025.xml	orthography	typo
16-248	forritan launchpad	að forrita Launchpad	nonword	248-2	texti025.xml	orthography	nonword
16-248	forritan launchpad	að forrita Launchpad	lower4upper-proper	248-3	texti025.xml	orthography	capitalization
16-248	forritan launchpad	að forrita Launchpad	foreign-name	248-3	texti025.xml	orthography	foreign
16-249	þau voru hlaðinn	þeim hlaðið	pro-inflection	249-1	texti025.xml	grammar	inflection
16-249	þau voru hlaðinn	þeim hlaðið	extra-fin-verb	249-2	texti025.xml	grammar	syntax
16-249	þau voru hlaðinn	þeim hlaðið	verb-inflection	249-3	texti025.xml	grammar	inflection
17-1	radarinn	radarsins	nominal-inflection	1-1	texti024.xml	grammar	inflection
17-1	radarinn	radarsins	genitive	1-1	texti024.xml	grammar	inflection
17-2	plug in Modeule	plug-in Module	missing-hyphen	2-1	texti024.xml	orthography	spacing
17-2	plug in Modeule	plug-in Module	foreign-error	2-1	texti024.xml	orthography	foreign
17-2	plug in Modeule	plug-in Module	extra-letter	2-2	texti024.xml	orthography	typo
17-2	plug in Modeule	plug-in Module	foreign-error	2-2	texti024.xml	orthography	foreign
17-3	Unstruments	Instruments	letter-rep	3-1	texti024.xml	orthography	typo
17-3	Unstruments	Instruments	foreign-error	3-1	texti024.xml	orthography	foreign
17-4	27.4 2021	27.4.2021	missing-period	4-1	texti024.xml	orthography	punctuation
17-4	27.4 2021	27.4.2021	extra-space	4-2	texti024.xml	orthography	spacing
17-5	NA	á	missing-prep	NA	texti024.xml	grammar	prep
17-6	leiðbeingar , datablaðið	leiðbeiningar og gagnablað	missing-letters	6-1	texti024.xml	orthography	typo
17-6	leiðbeingar , datablaðið	leiðbeiningar og gagnablað	nonword	6-1	texti024.xml	orthography	nonword
17-6	leiðbeingar , datablaðið	leiðbeiningar og gagnablað	comma4conjunction	6-2	texti024.xml	orthography	punctuation
17-6	leiðbeingar , datablaðið	leiðbeiningar og gagnablað	fw4ice	6-3	texti024.xml	style	style
17-6	leiðbeingar , datablaðið	leiðbeiningar og gagnablað	def4ind	6-3	texti024.xml	grammar	definitiveness
17-7	Síðan var líka skoðað	Einnig voru skoðaðar upplýsingar	wording	NA	texti024.xml	style	wording
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	n4nn	8-1	texti024.xml	orthography	spelling
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	nonword	8-1	texti024.xml	orthography	nonword
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	wording	8-1	texti024.xml	style	wording
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	lower4upper-proper	8-2	texti024.xml	orthography	capitalization
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	missing-letter	8-2	texti024.xml	orthography	typo
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	foreign-name	8-2	texti024.xml	orthography	foreign
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	missing-letter	8-3	texti024.xml	orthography	typo
17-8	texa Insruments vefsíðuni	vefsíðu Texas Instruments	foreign-name	8-3	texti024.xml	orthography	foreign
17-9	Eftir þessa yfir ferð	Með þessari yfirferð	wrong-prep	9-1	texti024.xml	grammar	prep
17-9	Eftir þessa yfir ferð	Með þessari yfirferð	split-compound	9-2	texti024.xml	orthography	spacing
17-9b	var komist að	kom í ljós	mid4act	9b-1	texti024.xml	grammar	voice
17-9b	var komist að	kom í ljós	wording	9b-1	texti024.xml	style	wording
17-10	það þarfti hlað	að hlaða þurfti	missing-obj	10-1	texti024.xml	grammar	syntax
17-10	það þarfti hlað	að hlaða þurfti	missing-conjunction	10-2	texti024.xml	orthography	punctuation
17-10	það þarfti hlað	að hlaða þurfti	extra-word	10-3	texti024.xml	vocabulary	insertion
17-10	það þarfti hlað	að hlaða þurfti	letter-rep	10-4	texti024.xml	orthography	typo
17-10	það þarfti hlað	að hlaða þurfti	nonword	10-4	texti024.xml	orthography	nonword
17-10	það þarfti hlað	að hlaða þurfti	missing-letter	10-5	texti024.xml	orthography	typo
17-10	það þarfti hlað	að hlaða þurfti	wording	10-6	texti024.xml	style	wording
17-11	NA	„	missing-quots	11-1	texti024.xml	orthography	punctuation
17-12	NA	“ -	dep	11-1	texti024.xml	other	miscellaneous
17-12	NA	“ -	missing-hyphen	11-2	texti024.xml	orthography	spacing
17-13	En	Enn	n4nn	NA	texti024.xml	orthography	spelling
17-14	hvað driver þurfi	hvaða rekil þurfti	pro-inflection	14-1	texti024.xml	grammar	inflection
17-14	hvað driver þurfi	hvaða rekil þurfti	fw4ice	14-2	texti024.xml	style	style
17-14	hvað driver þurfi	hvaða rekil þurfti	missing-letter	14-3	texti024.xml	orthography	typo
17-15	geta	að	missing-conjunction	15-1	texti024.xml	orthography	punctuation
17-15	geta	að	wording	15-2	texti024.xml	style	wording
17-16	sambndi	sambandi	missing-letter	16-1	texti024.xml	orthography	typo
17-16	sambndi	sambandi	nonword	16-1	texti024.xml	orthography	nonword
17-17	,	.	comma4period	NA	texti024.xml	orthography	punctuation
17-18	líka	NA	extra-word	NA	texti024.xml	vocabulary	insertion
17-19	ákveðip	ákveðið	letter-rep	19-1	texti024.xml	orthography	typo
17-19	ákveðip	ákveðið	nonword	19-1	texti024.xml	orthography	nonword
17-20	hlað	hlaða	missing-letter	NA	texti024.xml	orthography	typo
17-21	SKD skráni	SDK-skránni	missing-hyphen	21-1	texti024.xml	orthography	spacing
17-21	SKD skráni	SDK-skránni	n4nn	21-1	texti024.xml	orthography	spelling
17-21	SKD skráni	SDK-skránni	nonword	21-1	texti024.xml	orthography	nonword
17-23	Haldið áfram	Áfram var reynt	wording	23-1	texti024.xml	style	wording
17-24	reyna	NA	dep	23-1	texti024.xml	other	miscellaneous
17-24b	samkiptum	samskiptum	missing-letter	24b-1	texti024.xml	orthography	typo
17-24b	samkiptum	samskiptum	nonword	24b-1	texti024.xml	orthography	nonword
17-25	Radarinn	radarinn	upper4lower-common	NA	texti024.xml	orthography	capitalization
17-26	Skoða	„ mmWaveSDK “ - skráin var skoðuð	wording	26-1	texti024.xml	style	wording
17-26	Skoða	„ mmWaveSDK “ - skráin var skoðuð	dep	27-1	texti024.xml	other	miscellaneous
17-27	mmWaveSDK skrána Finna út	. Athugað var	dep	26-1	texti024.xml	other	miscellaneous
17-27	mmWaveSDK skrána Finna út	. Athugað var	missing-quots	27-1	texti024.xml	orthography	punctuation
17-27	mmWaveSDK skrána Finna út	. Athugað var	missing-hyphen	27-1	texti024.xml	orthography	spacing
17-27	mmWaveSDK skrána Finna út	. Athugað var	missing-period	27-2	texti024.xml	orthography	punctuation
17-27	mmWaveSDK skrána Finna út	. Athugað var	wording	27-3	texti024.xml	style	wording
17-28	þarf	NA	ind4sub-conj	28-1	texti024.xml	grammar	mood
17-28	þarf	NA	pres4past	28-1	texti024.xml	grammar	tense
17-28	þarf	NA	wording	28-1	texti024.xml	style	wording
17-29	og FTDI driver	þyrfti FTDI-rekil	extra-conjunction	29-1	texti024.xml	orthography	punctuation
17-29	og FTDI driver	þyrfti FTDI-rekil	dep	28-1	texti024.xml	other	miscellaneous
17-29	og FTDI driver	þyrfti FTDI-rekil	missing-hyphen	29-2	texti024.xml	orthography	spacing
17-29	og FTDI driver	þyrfti FTDI-rekil	fw4ice	29-3	texti024.xml	style	style
17-30	Driver	- rekil	missing-hyphen	30-1	texti024.xml	orthography	spacing
17-30	Driver	- rekil	upper4lower-common	30-2	texti024.xml	orthography	capitalization
17-30	Driver	- rekil	foreign-error	30-2	texti024.xml	orthography	foreign
17-30	Driver	- rekil	fw4ice	30-2	texti024.xml	style	style
17-31	ná	náð	verb-inflection	NA	texti024.xml	grammar	inflection
17-32	Komst	Komist var	wording	NA	texti024.xml	style	wording
17-33	NA	þeirri	missing-dem-pro	NA	texti024.xml	grammar	definitiveness
17-34	það þarf	NA	wording	34-1	texti024.xml	style	wording
17-35	driverinn sem er	- rekillinn	missing-hyphen	35-1	texti024.xml	orthography	spacing
17-35	driverinn sem er	- rekillinn	fw4ice	35-2	texti024.xml	style	style
17-35	driverinn sem er	- rekillinn	dep	34-1	texti024.xml	other	miscellaneous
17-36	NA	væri sá rétti	dep	34-1	texti024.xml	other	miscellaneous
17-37	Eftir smá	Smá	extra-prep	NA	texti024.xml	grammar	prep
17-38	leiðbeingnum kom þar	leiðbeiningunum sýndi	missing-letters	38-1	texti024.xml	orthography	typo
17-38	leiðbeingnum kom þar	leiðbeiningunum sýndi	nonword	38-1	texti024.xml	orthography	nonword
17-38	leiðbeingnum kom þar	leiðbeiningunum sýndi	wording	38-2	texti024.xml	style	wording
17-39	NA	á að	dep	38-2	texti024.xml	other	miscellaneous
17-40	báða	bæði	context	NA	texti024.xml	vocabulary	lexical
17-41	driverinn	- reklana ,	missing-hyphen	41-1	texti024.xml	orthography	spacing
17-41	driverinn	- reklana ,	fw4ice	41-2	texti024.xml	style	style
17-41	driverinn	- reklana ,	missing-comma	41-3	texti024.xml	orthography	punctuation
17-42	NA	og	missing-conjunction	NA	texti024.xml	orthography	punctuation
17-42b	framlega	framarlega	missing-letters	NA	texti024.xml	orthography	typo
17-43	leiðbeingnum sem eru	leiðbeiningum	missing-letters	43-1	texti024.xml	orthography	typo
17-43	leiðbeingnum sem eru	leiðbeiningum	extra-letter	43-1	texti024.xml	orthography	typo
